parent_id,parent_name,min_rake,max_rake,min_rake_style,max_rake_style,pref_style
2728,Antelope Range (UT),-98,-77,normal,normal,normal
2729,Beaver Basin (east),-85,-79,normal,normal,normal
2730,"Beaver Basin (intrabasin, central)",-92,-78,normal,normal,normal
2731,"Beaver Basin (intrabasin, east)",-92,-85,normal,normal,normal
2732,"Beaver Basin (intrabasin, west)",-94,-83,normal,normal,normal
2733,Big Pass,-104,-97,normal,normal,normal
2734,Black Mountains,-101,-87,normal,normal,normal
2735,Broadmouth Canyon - James Peak,-106,-80,normal,normal,normal
2736,Carrington,-100,-86,normal,normal,normal
2737,Crater Bench,-100,-89,normal,normal,normal
2738,Crawford Mountains - Saleratus Creek,-102,-101,normal,normal,normal
2739,Cricket Mountains (west),-93,-79,normal,normal,normal
2740,Dover,-101,-81,normal,normal,normal
2741,Drum Mountains (east),-106,-97,normal,normal,normal
2742,Drum Mountains (northwest),-104,-95,normal,normal,normal
2743,Drum Mountains (south),-106,-82,normal,normal,normal
2744,East Kamas,-102,-102,normal,normal,normal
2745,East Tintic Mountains (northwest),-101,-92,normal,normal,normal
2746,East Tintic Mountains (southwest),-99,-92,normal,normal,normal
2747,East Tintic Mountains (southeast),-99,-91,normal,normal,normal
2748,Enoch Graben,-101,-78,normal,normal,normal
2749,Fish Springs,-105,-105,normal,normal,normal
2750,North Genola,-89,-82,normal,normal,normal
2751,Gooseberry Graben,-101,-99,normal,normal,normal
2752,Grouse Creek - Dove Creek Mountains (north),-76,-76,normal,normal,normal
2753,Goshen,-92,-82,normal,normal,normal
2754,Grouse Creek - Dove Creek Mountains (south),-78,-76,normal,normal,normal
2755,Gunlock,-104,-81,normal,normal,normal
2756,Gunnison,-102,-100,normal,normal,normal
2757,Hansel Mountains (east side),-94,-82,normal,normal,normal
2758,House Range,-106,-106,normal,normal,normal
2759,Little Valley (east),-104,-84,normal,normal,normal
2760,Little Valley (west),-103,-82,normal,normal,normal
2761,Main Canyon,-102,-100,normal,normal,normal
2762,Maple Grove,-99,-81,normal,normal,normal
2763,Mineral Mountains,-102,-89,normal,normal,normal
2764,Ogden Valley North Fork,-107,-82,normal,normal,normal
2765,Paunsaugunt,-79,-78,normal,normal,normal
2766,Porcupine Mountains,-102,-102,normal,normal,normal
2767,Red Hills (UT),-97,-74,normal,normal,normal
2768,San Francisco Mountains (west),-99,-82,normal,normal,normal
2769,Scipio - Maple Grove - Pavant Range - Red Canyon,-105,-83,normal,normal,normal
2770,Sheeprock,-101,-87,normal,normal,normal
2771,Snake Valley (north),-108,-105,normal,normal,normal
2772,Southern Oquirrh Mountains,-101,-78,normal,normal,normal
2773,Thousand Lake,-102,-102,normal,normal,normal
2774,Topliff Hill,-101,-86,normal,normal,normal
2775,Utah Lakes,-104,-90,normal,normal,normal
2776,Wah Wah Mountains (south),-102,-87,normal,normal,normal
2777,Washington (Fort Pearce),-91,-79,normal,normal,normal
2778,Wasatch (Clarkston Mountain),-109,-95,normal,normal,normal
2780,Wasatch (Brigham City),-109,-86,normal,normal,normal
2781,Wasatch (Weber),-107,-84,normal,normal,normal
2782,Wasatch (East Bench),-105,-88,normal,normal,normal
2783,"Wasatch (Provo, north)",-105,-86,normal,normal,normal
2784,"Wasatch (Nephi, south)",-94,-80,normal,normal,normal
2785,Wasatch (Levan),-99,-77,normal,normal,normal
2786,Wasatch (Fayette),-99,-78,normal,normal,normal
2787,"Wasatch (Nephi, north)",-101,-83,normal,normal,normal
2788,Wasatch (Virginia Street),-106,-87,normal,normal,normal
2789,Wasatch (Collinston),-110,-91,normal,normal,normal
2790,"Wasatch (Provo, south)",-102,-84,normal,normal,normal
2791,Wasatch (Foothills),-104,-87,normal,normal,normal
2792,"Wasatch (Salt Lake City, north)",-104,-86,normal,normal,normal
2793,"Wasatch (Salt Lake City, south)",-104,-87,normal,normal,normal
2800,Boulder Creek (Kendall),79,79,reverse,reverse,reverse
2801,Devils Mountain,38,96,reverse oblique,reverse,reverse
2803,Horse Heaven Hills,99,105,reverse,reverse,reverse
2804,Lake Creek - Boundary Creek - Sadie,98,98,reverse,reverse,reverse
2806,Wallula (northeast),97,105,reverse,reverse,reverse
2807,Saddle Mountains,95,100,reverse,reverse,reverse
2808,Stonewall Anticline,13,92,strike-slip,reverse,reverse oblique
2809,Strawberry Point,9,86,strike-slip,reverse,reverse oblique
2810,Tacoma,76,102,reverse,reverse,reverse
2811,Utsalady Point (east),7,71,strike-slip,reverse,reverse oblique
2827,Birch Bay,74,74,reverse,reverse,reverse
2828,Canyon River,93,103,reverse,reverse,reverse
2829,Canyon River - Price Lake (northeast),100,107,reverse,reverse,reverse
2830,Canyon River - Price Lake (southwest),81,106,reverse,reverse,reverse
2831,Drayton Harbor,77,77,reverse,reverse,reverse
2832,Entiat,102,104,reverse,reverse,reverse
2833,Frigid Creek,-85,120,normal,reverse oblique,reverse oblique
2834,Horse Heaven Hills - Wallula,97,105,reverse,reverse,reverse
2835,Kittitas Valley,72,72,reverse,reverse,reverse
2836,Manastash Ridge,93,98,reverse,reverse,reverse
2837,Olympia,99,120,reverse,reverse oblique,reverse
2838,Saddle Hill (Langley Hill),97,97,reverse,reverse,reverse
2839,Sandy Point,75,75,reverse,reverse,reverse
2842,Seattle (east),97,105,reverse,reverse,reverse
2843,Spencer Canyon,102,103,reverse,reverse,reverse
2844,Toppenish Ridge (Mill Creek thrust),98,99,reverse,reverse,reverse
2845,Uhtanum Ridge - Gable Mountain,95,101,reverse,reverse,reverse
2847,Utsalady Point (west),79,101,reverse,reverse,reverse
2848,Warwick,170,170,strike-slip,strike-slip,strike-slip
2849,Willapa Bay (north),87,89,reverse,reverse,reverse
2850,Willapa Bay (south),85,88,reverse,reverse,reverse
2880,Seattle (south),86,105,reverse,reverse,reverse
2881,Seattle (middle),85,105,reverse,reverse,reverse
2882,Seattle (north),87,105,reverse,reverse,reverse
2890,Southern Whidbey Island (south),41,87,reverse oblique,reverse,reverse
2891,Southern Whidbey Island (middle),30,87,reverse oblique,reverse,reverse
2892,Southern Whidbey Island (north),40,86,reverse oblique,reverse,reverse
2900,Bear River (WY),-103,-102,normal,normal,normal
2901,Eagle Bay,-91,-84,normal,normal,normal
2902,East Mount Sheridan,-88,-84,normal,normal,normal
2903,Grand Valley,-104,-84,normal,normal,normal
2904,Greys River,-100,-77,normal,normal,normal
2905,Hoback,-109,-87,normal,normal,normal
2906,Rock Creek,-101,-101,normal,normal,normal
2907,Teton,-96,-83,normal,normal,normal
2908,Upper Yellowstone Valley (west),-93,-89,normal,normal,normal
2918,Buffalo Fork,-91,-85,normal,normal,normal
2919,East Gallatin - Reese Creek,-94,-93,normal,normal,normal
2921,Hogsback,-102,-101,normal,normal,normal
2922,South Granite Mountains,-77,-77,normal,normal,normal
2923,Stagner Creek,-80,-80,normal,normal,normal
2924,Upper Yellowstone Valley (east),-96,-89,normal,normal,normal
